Unnamed: 0,name,localidad,latitude,longitude,type,color
6502,El Fundador,SANTA FE,4.602713899999999,-74.0752783,Centro Comercial,#5c059e
6506,El Gran Madrugón de la calle 13,LOS MARTIRES,4.6131413,-74.0902771,Centro Comercial,#5c059e
6511,El Regalazo,SAN CRISTOBAL,4.5726735,-74.0917048,Centro Comercial,#5c059e
6514,El Ring,LOS MARTIRES,4.6043536,-74.0811954,Centro Comercial,#5c059e
6515,Fiesta Fontibón,FONTIBON,4.6744458,-74.1443991,Centro Comercial,#5c059e
6516,Fiesta Suba,SUBA,4.7444042,-74.0924656,Centro Comercial,#5c059e
6518,Fontanar,MUNICIPIOS ALEDAÑOS,4.8671805,-74.0377866,Centro Comercial,#5c059e
6520,Gran Estación,TEUSAQUILLO,4.6478715,-74.101491,Centro Comercial,#5c059e
6522,Grandes Marcas,SUBA,4.6911546,-74.0747397,Centro Comercial,#5c059e
6523,Halley,USAQUEN,4.6995803,-74.04267209999999,Centro Comercial,#5c059e
6525,Floresta Outlet,SUBA,4.6917871,-74.0746236,Centro Comercial,#5c059e
6529,Galerías,TEUSAQUILLO,4.643118200000001,-74.074784,Centro Comercial,#5c059e
6530,Granada Hills,USAQUEN,4.7293459,-74.0494184,Centro Comercial,#5c059e
6532,Hacienda Santa Bárbara,USAQUEN,4.693390400000001,-74.0328937,Centro Comercial,#5c059e
6534,Hayuelos,FONTIBON,4.6637797,-74.1307305,Centro Comercial,#5c059e
6536,Heliocentro,ANTONIO NARIÑO,4.5878744,-74.10037009999999,Centro Comercial,#5c059e
6537,Iserra 100,BARRIOS UNIDOS,4.6510245,-74.06022879999999,Centro Comercial,#5c059e
6539,La Gallerie,USAQUEN,4.697616399999999,-74.0432901,Centro Comercial,#5c059e
6540,La Novena,CANDELARIA,4.6006658,-74.0762937,Centro Comercial,#5c059e
6541,La Sabana,LOS MARTIRES,4.6059169,-74.0841933,Centro Comercial,#5c059e
6542,Intercentro,SANTA FE,4.6104897,-74.0711468,Centro Comercial,#5c059e
6543,La Colina 138,SUBA,4.7261389,-74.0603546,Centro Comercial,#5c059e
6546,La Macarena,SANTA FE,4.613884,-74.0670629,Centro Comercial,#5c059e
6547,La Pajarera del 20,SAN CRISTOBAL,4.5723183,-74.0909791,Centro Comercial,#5c059e
6550,Lago 80,CHAPINERO,4.666458899999999,-74.05709499999999,Centro Comercial,#5c059e
6551,Lagocentro,CHAPINERO,4.6662352,-74.0574776,Centro Comercial,#5c059e
6555,Las Avenidas,LOS MARTIRES,4.6037111,-74.0803695,Centro Comercial,#5c059e
6559,Los Angeles,SANTA FE,4.6036964,-74.0697591,Centro Comercial,#5c059e
6561,Mazuren,SUBA,4.7362611,-74.0498336,Centro Comercial,#5c059e
6562,Metro 127,USAQUEN,4.7037599,-74.04312829999999,Centro Comercial,#5c059e
6563,Las Américas,PUENTE ARANDA,4.602121299999999,-74.1137347,Centro Comercial,#5c059e
6564,Los 3 Elefantes,SUBA,4.6914421,-74.06315049999999,Centro Comercial,#5c059e
6565,Mall 138,SUBA,4.727759199999999,-74.0678179,Centro Comercial,#5c059e
6567,Mercurio,MUNICIPIOS ALEDAÑOS,4.6192548,-74.0681105,Centro Comercial,#5c059e
6568,Metro San Cayetano,ENGATIVA,4.6772572,-74.11566959999999,Centro Comercial,#5c059e
6569,Metrocentro,SANTA FE,4.6007397,-74.07781419999999,Centro Comercial,#5c059e
6571,Milenio Center,LOS MARTIRES,4.6042779,-74.0811058,Centro Comercial,#5c059e
6573,Minicentro comercial La Trece,LOS MARTIRES,4.6038842,-74.079937,Centro Comercial,#5c059e
6577,Monserrate,CANDELARIA,4.6047477,-74.0716946,Centro Comercial,#5c059e
6579,Mundo Artesanal,TEUSAQUILLO,4.6406466,-74.0667653,Centro Comercial,#5c059e
6581,Metrópolis,BARRIOS UNIDOS,4.6804792,-74.0823131,Centro Comercial,#5c059e
6585,Milenio Plaza,KENNEDY,4.6297698,-74.1692011,Centro Comercial,#5c059e
6589,Mirandela Plaza,SUBA,4.7655923,-74.04718869999999,Centro Comercial,#5c059e
6591,Mundo Arte de la 53,TEUSAQUILLO,4.6407313,-74.0686435,Centro Comercial,#5c059e
6594,Mundo G.S.M,LOS MARTIRES,4.6039008,-74.08052750000002,Centro Comercial,#5c059e
6597,Niza,SUBA,4.712281,-74.0712189,Centro Comercial,#5c059e
6599,Opera Plaza,SANTA FE,4.6141557,-74.07114729999999,Centro Comercial,#5c059e
6601,Orbicentro 2,TEUSAQUILLO,4.6420312,-74.0763192,Centro Comercial,#5c059e
6602,Palatino,USAQUEN,4.7155447,-74.029229,Centro Comercial,#5c059e
6604,Parque La Colina,SUBA,4.7322313,-74.06660649999999,Centro Comercial,#5c059e
6606,Omni 19,SANTA FE,4.6056362,-74.072441,Centro Comercial,#5c059e
6608,Orbicentro,USAQUEN,4.698016,-74.043425,Centro Comercial,#5c059e
6609,Outlet Centro Comercial Bima,SUBA,4.80786,-74.0378783,Centro Comercial,#5c059e
6610,Palma Real,SANTA FE,4.6157507,-74.0699616,Centro Comercial,#5c059e
6611,Pasaje comercial de la Sabana,LOS MARTIRES,4.6038709,-74.0805924,Centro Comercial,#5c059e
6613,Pasaje comercial Tecnicelulares,LOS MARTIRES,4.6041777,-74.080987,Centro Comercial,#5c059e
6617,Pasaje Paisa,SANTA FE,4.5999056,-74.0793504,Centro Comercial,#5c059e
6618,Paseo San Rafael,SUBA,4.7230129,-74.0621409,Centro Comercial,#5c059e
6619,Plaza 138,SUBA,4.7290556,-74.0660675,Centro Comercial,#5c059e
6620,Plaza 54,TEUSAQUILLO,4.6428885,-74.0740344,Centro Comercial,#5c059e
6621,Pasaje La Piñata,TUNJUELITO,4.5921749,-74.1347653,Centro Comercial,#5c059e
6625,Paseo San Rafael,SUBA,4.7228893,-74.0622362,Centro Comercial,#5c059e
6626,Plaza 102,USAQUEN,4.6878579,-74.05198010000001,Centro Comercial,#5c059e
6628,Plaza 39,SANTA FE,4.6257413,-74.0659822,Centro Comercial,#5c059e
6630,Plaza 80,SUBA,4.6924202,-74.086337,Centro Comercial,#5c059e
6632,Plaza Aventura,SUBA,4.720105,-74.0683037,Centro Comercial,#5c059e
6633,Plaza Center,LOS MARTIRES,4.603498500000001,-74.0802179,Centro Comercial,#5c059e
6636,Plaza Comercial Primavera,ENGATIVA,4.70349,-74.1027872,Centro Comercial,#5c059e
6639,Plaza Imperial,SUBA,4.7499839,-74.0958334,Centro Comercial,#5c059e
6640,Portal 80,ENGATIVA,4.709607999999999,-74.1112871,Centro Comercial,#5c059e
6641,Plaza Belaire,USAQUEN,4.727362400000001,-74.02425889999999,Centro Comercial,#5c059e
6642,Plaza Central,PUENTE ARANDA,4.6318002,-74.1154979,Centro Comercial,#5c059e
6643,Plaza de las Américas,KENNEDY,4.618056,-74.1350296,Centro Comercial,#5c059e
6645,Plaza Mayor Centro Comercial,MUNICIPIOS ALEDAÑOS,4.8628444,-74.0533322,Centro Comercial,#5c059e
6646,Portoalegre,SUBA,4.7277656,-74.06508,Centro Comercial,#5c059e
6652,Puerta del Sol,USAQUEN,4.7194655,-74.0367234,Centro Comercial,#5c059e
6659,Puerto López,TUNJUELITO,4.5927472,-74.13468379999999,Centro Comercial,#5c059e
6661,Quirinal,TEUSAQUILLO,4.6523644,-74.0871859,Centro Comercial,#5c059e
6662,Runcar,SAN CRISTOBAL,4.5704803,-74.0937877,Centro Comercial,#5c059e
6663,Sabana Plaza,LOS MARTIRES,4.606931599999999,-74.0852701,Centro Comercial,#5c059e
6664,Puerta Grande San Jose,LOS MARTIRES,4.606351399999999,-74.08916239999999,Centro Comercial,#5c059e
6665,Punto 72,ENGATIVA,4.6966464,-74.1064281,Centro Comercial,#5c059e
6667,Rego conjunto comercial,ANTONIO NARIÑO,4.593783999999999,-74.1373832,Centro Comercial,#5c059e
6673,Sabana Norte Chia,MUNICIPIOS ALEDAÑOS,4.5836462,-74.0774159,Centro Comercial,#5c059e
6680,Salitre Plaza,FONTIBON,4.653319199999999,-74.1101482,Centro Comercial,#5c059e
6684,San Diego,ANTONIO NARIÑO,4.586274599999999,-74.1019879,Centro Comercial,#5c059e
6692,San Martín,SANTA FE,4.6188193,-74.0679005,Centro Comercial,#5c059e
6695,Santafé,SUBA,4.763217,-74.0458089,Centro Comercial,#5c059e
6696,Show Place,USAQUEN,4.723222,-74.02683929999999,Centro Comercial,#5c059e
6699,Starco,USAQUEN,4.6966245,-74.0429102,Centro Comercial,#5c059e
6700,San Francisco,ENGATIVA,4.697703499999999,-74.0927299,Centro Comercial,#5c059e
6701,Santa Ana,USAQUEN,4.6909377,-74.03859059999999,Centro Comercial,#5c059e
6702,Shopping 104,USAQUEN,4.6886092,-74.0471385,Centro Comercial,#5c059e
6703,Social del Restrepo,ANTONIO NARIÑO,4.5888596,-74.0994156,Centro Comercial,#5c059e
6705,Subazar,SUBA,4.738532999999999,-74.08516399999999,Centro Comercial,#5c059e
6706,Terraza Pasteur,SANTA FE,4.609756,-74.07003329999999,Centro Comercial,#5c059e
6709,Titan Plaza,SUBA,4.695188400000001,-74.08624209999999,Centro Comercial,#5c059e
6711,Unicentro,USAQUEN,4.703228,-74.0421727,Centro Comercial,#5c059e
6721,Unilago,CHAPINERO,4.664958899999999,-74.0584452,Centro Comercial,#5c059e
6722,Unisur,MUNICIPIOS ALEDAÑOS,4.5849034,-74.2068823,Centro Comercial,#5c059e
6723,Tintal Plaza,KENNEDY,4.6419128,-74.1550203,Centro Comercial,#5c059e
6727,Torre Ciudad Ltda,PUENTE ARANDA,4.630738099999999,-74.1172287,Centro Comercial,#5c059e
6731,Unicentro de Occidente,ENGATIVA,4.723000799999999,-74.1150035,Centro Comercial,#5c059e
6732,Unilago,CHAPINERO,4.664958899999999,-74.0584452,Centro Comercial,#5c059e
6733,Universal,LOS MARTIRES,4.6035749,-74.0801673,Centro Comercial,#5c059e
6741,Parque Cedro Golf Club,USAQUEN,4.725616,-74.026808,Atractivo Turistico,#00B4EB
6745,Vitrina Turística ANATO,TEUSAQUILLO,4.629172,-74.089762,Atractivo Turistico,#00B4EB
6748,Plaza Fundacional de Suba,SUBA,4.740978,-74.083849,Atractivo Turistico,#00B4EB
6750,Edificio El Tiempo,CANDELARIA,4.601176,-74.073338,Atractivo Turistico,#00B4EB
6753,Iglesia Inmaculada Concepción de Suba,SUBA,4.740335,-74.082805,Atractivo Turistico,#00B4EB
6755,Aula Ambiental Soratama,USAQUEN,4.741675,-74.013253,Atractivo Turistico,#00B4EB
6756,Distrito Grafiti,PUENTE ARANDA,4.624569,-74.113137,Atractivo Turistico,#00B4EB
6757,Festival de la Chicha la Vida y la Dicha,SANTA FE,4.617198,-74.064586,Atractivo Turistico,#00B4EB
6758,Parque Mirador de los Nevados,SUBA,4.742167,-74.079908,Atractivo Turistico,#00B4EB
6760,Centro Cultural y Biblioteca Pública Julio Mario Santo Domingo,SUBA,4.756568,-74.062717,Atractivo Turistico,#00B4EB
6761,Teatro Mayor Julio Mario Santo Domingo,SUBA,4.756568,-74.062717,Atractivo Turistico,#00B4EB
6765,Parque Fontanar del Río,SUBA,4.756278,-74.111399,Atractivo Turistico,#00B4EB
6766,Divercity,SUBA,4.762071,-74.045748,Atractivo Turistico,#00B4EB
6773,Centro Comercial Santafé,SUBA,4.762279,-74.046435,Atractivo Turistico,#00B4EB
6776,Parque Velódromo Primero de Mayo,SAN CRISTOBAL,4.573447,-74.088664,Atractivo Turistico,#00B4EB
6779,Escultura Divino Niño del 20 de Julio,SAN CRISTOBAL,4.568036,-74.095666,Atractivo Turistico,#00B4EB
6784,Santuario del Niño Jesús,SAN CRISTOBAL,4.568672,-74.09558,Atractivo Turistico,#00B4EB
6786,Monumento a los Héroes,CHAPINERO,4.666228,-74.060681,Atractivo Turistico,#00B4EB
6787,Parque de los Hippies,CHAPINERO,4.645401,-74.061969,Atractivo Turistico,#00B4EB
6789,Estatua San Francisco de Asís,CHAPINERO,4.657269,-74.058486,Atractivo Turistico,#00B4EB
6791,Capilla de los Santos Apóstoles del Gimnasio Moderno,CHAPINERO,4.659014,-74.055433,Atractivo Turistico,#00B4EB
6792,Monumento al Almirante José Prudencio Padilla,TEUSAQUILLO,4.627045,-74.075259,Atractivo Turistico,#00B4EB
6794,Barrio Bosque Izquierdo,SANTA FE,4.610806,-74.066288,Atractivo Turistico,#00B4EB
6795,Edificios Gimnasio Moderno,CHAPINERO,4.659314,-74.055982,Atractivo Turistico,#00B4EB
6800,Calima Centro Comercial Bogotá,LOS MARTIRES,4.61812,-74.085775,Atractivo Turistico,#00B4EB
6807,Centro Mayor Centro Comercial,ANTONIO NARIÑO,4.591749,-74.124033,Atractivo Turistico,#00B4EB
6808,Centro Comercial Andino,CHAPINERO,4.666734,-74.053111,Atractivo Turistico,#00B4EB
6810,El Retiro Shopping Center,CHAPINERO,4.66581,-74.05419,Atractivo Turistico,#00B4EB
6816,Parque Ciudad Montes,PUENTE ARANDA,4.602472,-74.115598,Atractivo Turistico,#00B4EB
6817,Carrera Séptima,SANTA FE,4.605298,-74.07158,Atractivo Turistico,#00B4EB
6818,Plaza Distrital de Mercado Doce de Octubre,BARRIOS UNIDOS,4.669114,-74.074433,Atractivo Turistico,#00B4EB
6819,Centro Comercial Parque la Colina,SUBA,4.732945,-74.066363,Atractivo Turistico,#00B4EB
6821,Iglesia de Jesucristo de los Santos de los Últimos Días,SUBA,4.707988,-74.056246,Atractivo Turistico,#00B4EB
6826,Edificio Ministerio de Hacienda y Crédito Público,CANDELARIA,4.594126,-74.078394,Atractivo Turistico,#00B4EB
6829,Museo de Ciencias Universidad El Bosque,USAQUEN,4.710697,-74.032052,Atractivo Turistico,#00B4EB
6830,Museo Francisco de Paula Santander,USAQUEN,4.725099,-74.02554,Atractivo Turistico,#00B4EB
6835,Casa de la Alcaldía de Usaquén,USAQUEN,4.695151,-74.031454,Atractivo Turistico,#00B4EB
6837,Zona Gastronómica de Usaquén,USAQUEN,4.695449,-74.030436,Atractivo Turistico,#00B4EB
6838,Transmicable,TUNJUELITO,4.571451,-74.139199,Atractivo Turistico,#00B4EB
6839,Zona Comercial de Outlets de Las Américas,PUENTE ARANDA,4.629842,-74.116161,Atractivo Turistico,#00B4EB
6840,Parque Metropolitano El Country,USAQUEN,4.706199,-74.038002,Atractivo Turistico,#00B4EB
6842,Parque Navarra,USAQUEN,4.694385,-74.052804,Atractivo Turistico,#00B4EB
6843,Parque República de Francia,USAQUEN,4.69046,-74.047181,Atractivo Turistico,#00B4EB
6844,Iglesia Santa Bárbara de Usaquén,USAQUEN,4.694963,-74.030409,Atractivo Turistico,#00B4EB
6845,Plaza Fundacional de Usaquén,USAQUEN,4.6951,-74.030949,Atractivo Turistico,#00B4EB
6846,Buendía Exposición Artesanal,USAQUEN,4.695703,-74.029498,Atractivo Turistico,#00B4EB
6852,Pasaje Hernández,CANDELARIA,4.600256,-74.076055,Atractivo Turistico,#00B4EB
6854,Iglesia Santa Beatriz,USAQUEN,4.698812,-74.043572,Atractivo Turistico,#00B4EB
6856,Casa Hacienda Santa Bárbara Centro Comercial,USAQUEN,4.692739,-74.032462,Atractivo Turistico,#00B4EB
6858,Centro Comercial Unicentro,USAQUEN,4.702144,-74.041169,Atractivo Turistico,#00B4EB
6859,Santa Ana Centro Comercial Boutique,USAQUEN,4.690704,-74.036791,Atractivo Turistico,#00B4EB
6860,Estación del Ferrocarril de Usaquén,USAQUEN,4.691039,-74.037294,Atractivo Turistico,#00B4EB
6861,Tren Turístico de la Sabana,USAQUEN,4.690717,-74.03787,Atractivo Turistico,#00B4EB
6862,Zona Comercial de Outlets de La Floresta,SUBA,4.691658,-74.074273,Atractivo Turistico,#00B4EB
6866,Escultura Hombre a Caballo,LOS MARTIRES,4.620129,-74.076565,Atractivo Turistico,#00B4EB
6868,Cementerio Alemán,LOS MARTIRES,4.620604,-74.077029,Atractivo Turistico,#00B4EB
6869,Parque El Renacimiento,LOS MARTIRES,4.619577,-74.077329,Atractivo Turistico,#00B4EB
6875,Casa Museo Rafael Uribe Uribe,CANDELARIA,4.595133,-74.075738,Atractivo Turistico,#00B4EB
6885,Mezquita Abu Bakr Al Siddique,BARRIOS UNIDOS,4.674527,-74.067383,Atractivo Turistico,#00B4EB
6886,Parque Urbanización Autopista Norte,USAQUEN,4.725256,-74.048402,Atractivo Turistico,#00B4EB
6887,Monumento a Jorge Eliécer Gaitán,BARRIOS UNIDOS,4.67493,-74.072562,Atractivo Turistico,#00B4EB
6895,Monumento a los Héroes Ignotos de la Independencia,BARRIOS UNIDOS,4.659336,-74.088579,Atractivo Turistico,#00B4EB
6896,Palacio de los Deportes,BARRIOS UNIDOS,4.655441,-74.084111,Atractivo Turistico,#00B4EB
6903,Teatro Cafam,BARRIOS UNIDOS,4.684874,-74.073231,Atractivo Turistico,#00B4EB
6904,Museo del Ser Humano,LOS MARTIRES,4.615778,-74.077211,Atractivo Turistico,#00B4EB
6909,Obelisco a Los Mártires,LOS MARTIRES,4.601825,-74.081736,Atractivo Turistico,#00B4EB
6911,Escultura La Rebeca,SANTA FE,4.612206,-74.071486,Atractivo Turistico,#00B4EB
6912,Escultura Las Edades de Bogotá,CANDELARIA,4.605734,-74.066927,Atractivo Turistico,#00B4EB
6914,Monumento a George Washington,SANTA FE,4.612249,-74.070314,Atractivo Turistico,#00B4EB
6919,Basílica Menor del Voto Nacional,LOS MARTIRES,4.602316,-74.082425,Atractivo Turistico,#00B4EB
6920,Museo del Mar,SANTA FE,4.607117,-74.067721,Atractivo Turistico,#00B4EB
6922,Monumento a Rafael Uribe Uribe,SANTA FE,4.623869,-74.065765,Atractivo Turistico,#00B4EB
6926,Teatro Faenza,SANTA FE,4.607577,-74.069388,Atractivo Turistico,#00B4EB
6928,Plaza de Mercado Paloquemao,LOS MARTIRES,4.616132,-74.083883,Atractivo Turistico,#00B4EB
6929,Museo de la Sociedad de Cirugía de Bogotá,LOS MARTIRES,4.603815,-74.086045,Atractivo Turistico,#00B4EB
6935,Monumento a José de San Martín,SANTA FE,4.618465,-74.068546,Atractivo Turistico,#00B4EB
6937,Relieves del Banco de la República,SANTA FE,4.601485,-74.073134,Atractivo Turistico,#00B4EB
6938,Parque El Virrey,CHAPINERO,4.672932,-74.054189,Atractivo Turistico,#00B4EB
6939,Plaza de Lourdes,CHAPINERO,4.649688,-74.063109,Atractivo Turistico,#00B4EB
6941,Parque El Nogal,CHAPINERO,4.664393,-74.053316,Atractivo Turistico,#00B4EB
6943,Sector Comercial de la Calle 53,TEUSAQUILLO,4.641191,-74.070821,Atractivo Turistico,#00B4EB
6952,Parque 93,CHAPINERO,4.676767,-74.048306,Atractivo Turistico,#00B4EB
6953,Museo Nacional de Colombia,SANTA FE,4.615229,-74.067805,Atractivo Turistico,#00B4EB
6961,La Balsa Muisca,SANTA FE,4.601633,-74.071985,Atractivo Turistico,#00B4EB
6964,Mezquita Estambul,TEUSAQUILLO,4.63304,-74.068527,Atractivo Turistico,#00B4EB
6968,Planetario de Bogotá,SANTA FE,4.612043,-74.068853,Atractivo Turistico,#00B4EB
6969,Biblioteca Infantil Rafael Pombo,TEUSAQUILLO,4.647327,-74.070039,Atractivo Turistico,#00B4EB
6971,Calle de los Anticuarios,CHAPINERO,4.662095,-74.051282,Atractivo Turistico,#00B4EB
6973,Poporo Quimbaya,SANTA FE,4.601716,-74.071925,Atractivo Turistico,#00B4EB
6981,Cementerio Central de Bogotá,LOS MARTIRES,4.616359,-74.0752,Atractivo Turistico,#00B4EB
6983,Museo de Artes Gráficas,TEUSAQUILLO,4.64898,-74.105333,Atractivo Turistico,#00B4EB
6985,Escultura Caracol en Crecimiento Limitado,TEUSAQUILLO,4.649479,-74.101671,Atractivo Turistico,#00B4EB
6988,Mausoleo de Francisco de Paula Santander,LOS MARTIRES,4.616589,-74.074885,Atractivo Turistico,#00B4EB
6991,Monumento a los Militares y Policías caídos en combate,TEUSAQUILLO,4.645681,-74.097511,Atractivo Turistico,#00B4EB
6992,Templete Eucarístico,TEUSAQUILLO,4.660705,-74.094103,Atractivo Turistico,#00B4EB
6998,Parque Central Simón Bolívar,TEUSAQUILLO,4.658609,-74.094056,Atractivo Turistico,#00B4EB
7007,Museo del Espacio,SANTA FE,4.611919,-74.068678,Atractivo Turistico,#00B4EB
7016,Edificio Jockey Club,SANTA FE,4.601415,-74.072164,Atractivo Turistico,#00B4EB
7023,Zona Comercial de San Victorino,SANTA FE,4.601401,-74.079284,Atractivo Turistico,#00B4EB
7024,Plaza de San Victorino,SANTA FE,4.601943,-74.078563,Atractivo Turistico,#00B4EB
7028,Escultura La Gran Mariposa,SANTA FE,4.60203,-74.078196,Atractivo Turistico,#00B4EB
7030,Plazoleta de las Nieves,CANDELARIA,4.606432,-74.071559,Atractivo Turistico,#00B4EB
7032,Monumento a Francisco José de Caldas,SANTA FE,4.606326,-74.071414,Atractivo Turistico,#00B4EB
7035,Monumento Lanzando la Onda,SANTA FE,4.610549,-74.073559,Atractivo Turistico,#00B4EB
7036,Biblioteca Pública Virgilio Barco,TEUSAQUILLO,4.655969,-74.08854,Atractivo Turistico,#00B4EB
7039,Museo Mercedes Sierra de Pérez El Chicó,CHAPINERO,4.673676,-74.043872,Atractivo Turistico,#00B4EB
7041,Seminario Mayor de Bogotá,CHAPINERO,4.672949,-74.04088,Atractivo Turistico,#00B4EB
7042,Parque El Chicó,CHAPINERO,4.672897,-74.044147,Atractivo Turistico,#00B4EB
7043,Escultura Virgen de la Inmaculada Concepción,CANDELARIA,4.59878,-74.077743,Atractivo Turistico,#00B4EB
7046,Cuadro de la Virgen de Guadalupe,SANTA FE,4.591775,-74.054225,Atractivo Turistico,#00B4EB
7049,Iglesia Santa Ana,TEUSAQUILLO,4.622653,-74.071905,Atractivo Turistico,#00B4EB
7050,Escultura Virgen de Guadalupe,SANTA FE,4.591899,-74.054823,Atractivo Turistico,#00B4EB
7052,Cinemateca de Bogotá,SANTA FE,4.603244,-74.067607,Atractivo Turistico,#00B4EB
7053,Museo del Oro,SANTA FE,4.601821,-74.071796,Atractivo Turistico,#00B4EB
7054,Escultura del Señor Caído de Monserrate,SANTA FE,4.605324,-74.055515,Atractivo Turistico,#00B4EB
7055,Basílica Santuario del Señor Caído de Monserrate,SANTA FE,4.605737,-74.055354,Atractivo Turistico,#00B4EB
7057,Funicular Monserrate,CANDELARIA,4.60311,-74.060767,Atractivo Turistico,#00B4EB
7058,Primer Vagón del Funicular,CANDELARIA,4.60311,-74.060767,Atractivo Turistico,#00B4EB
7062,Teleférico Monserrate,CANDELARIA,4.602998,-74.060742,Atractivo Turistico,#00B4EB
7064,Estadio Nemesio Camacho El Campín,TEUSAQUILLO,4.645909,-74.077539,Atractivo Turistico,#00B4EB
7065,Edificio Jefatura de Reclutamiento y Control de Reservas,LOS MARTIRES,4.600893,-74.082428,Atractivo Turistico,#00B4EB
7068,Iglesia de la Veracruz,SANTA FE,4.602521,-74.073047,Atractivo Turistico,#00B4EB
7073,Museo Colonial,CANDELARIA,4.596683,-74.075263,Atractivo Turistico,#00B4EB
7075,Museo Santa Clara,CANDELARIA,4.596823,-74.077496,Atractivo Turistico,#00B4EB
7076,Pila del Mono,CANDELARIA,4.596642,-74.075321,Atractivo Turistico,#00B4EB
7080,Museo de Trajes,CANDELARIA,4.597113,-74.075083,Atractivo Turistico,#00B4EB
7083,Templete del Libertador,SANTA FE,4.601166,-74.069212,Atractivo Turistico,#00B4EB
7085,Torre del Reloj,SANTA FE,4.624008,-74.064442,Atractivo Turistico,#00B4EB
7091,Edificio Quiosco de la Luz,SANTA FE,4.610775,-74.068858,Atractivo Turistico,#00B4EB
7092,Plaza Distrital de Mercado La Perseverancia,SANTA FE,4.616407,-74.065935,Atractivo Turistico,#00B4EB
7094,Parque Independencia,SANTA FE,4.611121,-74.068615,Atractivo Turistico,#00B4EB
7095,Museo Histórico de la Policía Nacional,CANDELARIA,4.597496,-74.07855,Atractivo Turistico,#00B4EB
7098,Conjunto Residencial Torres del Parque,SANTA FE,4.612762,-74.067481,Atractivo Turistico,#00B4EB
7099,Plazoleta La Rebeca,SANTA FE,4.612258,-74.071509,Atractivo Turistico,#00B4EB
7105,Barrio La Merced,SANTA FE,4.621661,-74.065495,Atractivo Turistico,#00B4EB
7109,Edificio del Gun Club,SANTA FE,4.603141,-74.073345,Atractivo Turistico,#00B4EB
7110,Pila del Mono,SANTA FE,4.6135,-74.069632,Atractivo Turistico,#00B4EB
7117,Museo Militar de Colombia,CANDELARIA,4.596316,-74.073758,Atractivo Turistico,#00B4EB
7119,Museo Arqueológico - MUSA - Casa del Marqués de San Jorge,CANDELARIA,4.595006,-74.076332,Atractivo Turistico,#00B4EB
7121,Teatro Colón,CANDELARIA,4.59675,-74.074311,Atractivo Turistico,#00B4EB
7122,Hayuelos Centro Comercial y Empresarial,FONTIBON,4.663668,-74.130319,Atractivo Turistico,#00B4EB
7125,Centro Comercial Atlantis Plaza,CHAPINERO,4.666077,-74.055772,Atractivo Turistico,#00B4EB
7127,Monumento Américo Vespucio,CHAPINERO,4.677007,-74.040437,Atractivo Turistico,#00B4EB
7128,Escultura Ala Solar,TEUSAQUILLO,4.625029,-74.080139,Atractivo Turistico,#00B4EB
7129,Escultura Homenaje a Gandhi,CHAPINERO,4.679462,-74.03815,Atractivo Turistico,#00B4EB
7130,Estatua Antonio José de Sucre,CHAPINERO,4.649974,-74.062782,Atractivo Turistico,#00B4EB
7131,Iglesia y Recoleta San Diego,SANTA FE,4.612778,-74.069892,Atractivo Turistico,#00B4EB
7132,Plaza Distrital de Mercado Veinte de Julio,SAN CRISTOBAL,4.569921,-74.093181,Atractivo Turistico,#00B4EB
7134,Escultura Nuestra Señora del Campo,SANTA FE,4.612643,-74.069914,Atractivo Turistico,#00B4EB
